# xi rho_shape velocity_shape temperature_shape; duplicate xi=1 preserves shock
2.18758393274339283e-02 5.95801048740998485e-01 1.54385683381137312e-02 1.13271499038027412e-01
2.19115262323276334e-02 5.95803186459613277e-01 1.54635597222061907e-02 1.13271498692488481e-01
2.19472713546530057e-02 5.95805331229481983e-01 1.54885925841612287e-02 1.13271498346067034e-01
2.19830747893823703e-02 5.95807483059667242e-01 1.55136669897104739e-02 1.13271497998636353e-01
2.20189366316430393e-02 5.95809641970209358e-01 1.55387830047011566e-02 1.13271497650157413e-01
2.20548569767174685e-02 5.95811807982015940e-01 1.55639406950960207e-02 1.13271497300597587e-01
2.20908359200435618e-02 5.95813981109044266e-01 1.55891401269733516e-02 1.13271496949862299e-01
2.21268735572149322e-02 5.95816161362703878e-01 1.56143813665272704e-02 1.13271496597836585e-01
2.21629699839811095e-02 5.95818348756383065e-01 1.56396644800679725e-02 1.13271496244426187e-01
2.21991252962478632e-02 5.95820543310123685e-01 1.56649895340220772e-02 1.13271495889600740e-01
2.22353395900773652e-02 5.95822745055421765e-01 1.56903565949328347e-02 1.13271495533435837e-01
2.22716129616885514e-02 5.95824954040185095e-01 1.57157657294605090e-02 1.13271495176157880e-01
2.23079455074572837e-02 5.95827170311024279e-01 1.57412170043820174e-02 1.13271494817980434e-01
2.23443373239166528e-02 5.95829393870729973e-01 1.57667104865900354e-02 1.13271494458707794e-01
2.23807885077572551e-02 5.95831624745394195e-01 1.57922462430948561e-02 1.13271494098347761e-01
2.24172991558273769e-02 5.95833862953656035e-01 1.58178243410238284e-02 1.13271493736840298e-01
2.24538693651333450e-02 5.95836108508785767e-01 1.58434448476216447e-02 1.13271493374078866e-01
2.24904992328396926e-02 5.95838361423122409e-01 1.58691078302505527e-02 1.13271493009950749e-01
2.25271888562695033e-02 5.95840621712662610e-01 1.58948133563907266e-02 1.13271492644379967e-01
2.25639383329045810e-02 5.95842889401771214e-01 1.59205614936404685e-02 1.13271492277368949e-01
2.26007477603858038e-02 5.95845164528048588e-01 1.59463523097165619e-02 1.13271491909042801e-01
2.26376172365133008e-02 5.95847447146951814e-01 1.59721858724545078e-02 1.13271491539689462e-01
2.26745468592467435e-02 5.95849737283739911e-01 1.59980622498075500e-02 1.13271491169319033e-01
2.27115367267056514e-02 5.95852034951517950e-01 1.60239815098472335e-02 1.13271490797817703e-01
2.27485869371695480e-02 5.95854340175392849e-01 1.60499437207641746e-02 1.13271490425176841e-01
2.27856975890783492e-02 5.95856652972331813e-01 1.60759489508678771e-02 1.13271490051315121e-01
2.28228687810324987e-02 5.95858973355515076e-01 1.61019972685869303e-02 1.13271489676118400e-01
2.28601006117933464e-02 5.95861301338840410e-01 1.61280887424693591e-02 1.13271489299482470e-01
2.28973931802833007e-02 5.95863636941547536e-01 1.61542234411828529e-02 1.13271488921354552e-01
2.29347465855862034e-02 5.95865980192988198e-01 1.61804014335151305e-02 1.13271488541776280e-01
2.29721609269474929e-02 5.95868331137536011e-01 1.62066227883741372e-02 1.13271488160927233e-01
2.30096363037745125e-02 5.95870689831305422e-01 1.62328875747881941e-02 1.13271487779093877e-01
2.30471728156368058e-02 5.95873056282711144e-01 1.62591958619047704e-02 1.13271487396121723e-01
2.30847705622663005e-02 5.95875430515890869e-01 1.62855477189920370e-02 1.13271487011986929e-01
2.31224296435576758e-02 5.95877812553313624e-01 1.63119432154388219e-02 1.13271486626650042e-01
2.31601501595685155e-02 5.95880202410860149e-01 1.63383824207545998e-02 1.13271486240012695e-01
2.31979322105196895e-02 5.95882600102242477e-01 1.63648654045698526e-02 1.13271485851959702e-01
2.32357758967955096e-02 5.95885005643541410e-01 1.63913922366362950e-02 1.13271485462400262e-01
2.32736813189440700e-02 5.95887419057886336e-01 1.64179629868271906e-02 1.13271485071310324e-01
2.33116485776775073e-02 5.95889840380279368e-01 1.64445777251376705e-02 1.13271484678776388e-01
2.33496777738722260e-02 5.95892269662551488e-01 1.64712365216849420e-02 1.13271484285038485e-01
2.33877690085692244e-02 5.95894706949749775e-01 1.64979394467080209e-02 1.13271483890274041e-01
2.34259223829742964e-02 5.95897152247717110e-01 1.65246865705670244e-02 1.13271483494291933e-01
2.34641379984583780e-02 5.95899605585139547e-01 1.65514779637448740e-02 1.13271483097101541e-01
2.35024159565577380e-02 5.95902066982424872e-01 1.65783136968467790e-02 1.13271482698637085e-01
2.35407563589743150e-02 5.95904536454977429e-01 1.66051938406005344e-02 1.13271482298789347e-01
2.35791593075759427e-02 5.95907014017655001e-01 1.66321184658567989e-02 1.13271481897447027e-01
2.36176249043966204e-02 5.95909499689355249e-01 1.66590876435893515e-02 1.13271481494538057e-01
2.36561532516368460e-02 5.95911993497755255e-01 1.66861014448954521e-02 1.13271481090073345e-01
2.36947444516637795e-02 5.95914495484174522e-01 1.67131599409960398e-02 1.13271480684189435e-01
2.37333986070116416e-02 5.95917005707350511e-01 1.67402632032360790e-02 1.13271480277181508e-01
2.37721158203818561e-02 5.95919524189899241e-01 1.67674113030834779e-02 1.13271479869012467e-01
2.38108961946434522e-02 5.95922050950224658e-01 1.67946043121299723e-02 1.13271479459593205e-01
2.38497398328332104e-02 5.95924586015055380e-01 1.68218423020916122e-02 1.13271479048907359e-01
2.38886468381560579e-02 5.95927129403334921e-01 1.68491253448086846e-02 1.13271478636868608e-01
2.39276173139852423e-02 5.95929681130597078e-01 1.68764535122459640e-02 1.13271478223362074e-01
2.39666513638626504e-02 5.95932241213466996e-01 1.69038268764930000e-02 1.13271477808285392e-01
2.40057490914991137e-02 5.95934809674307675e-01 1.69312455097644400e-02 1.13271477391591477e-01
2.40449106007746063e-02 5.95937386545998371e-01 1.69587094844002688e-02 1.13271476973331314e-01
2.40841359957386127e-02 5.95939971876854435e-01 1.69862188728661448e-02 1.13271476553697265e-01
2.41234253806103145e-02 5.95942565723951101e-01 1.70137737477534003e-02 1.13271476132961332e-01
2.41627788597789453e-02 5.95945168096059574e-01 1.70413741817780143e-02 1.13271475710947492e-01
2.42021965378040119e-02 5.95947779021289037e-01 1.70690202477821705e-02 1.13271475287644752e-01
2.42416785194155826e-02 5.95950398523935609e-01 1.70967120187340664e-02 1.13271474863006455e-01
